,Active Dem,Active Dem Forecast,Active Rep,Active Rep Forecast,Active Uaf,Active Uaf Forecast,County,Label
2018-06-28 00:00:00,,2421.557321081344,,5184.472339947335,,5208.898121115891,Park,Swing
2018-07-28 00:00:00,,2354.5053104827307,,5217.121778464303,,5350.39776285674,Park,Swing
2018-08-28 00:00:00,,2303.3583262131247,,5219.09371019771,,5377.215157966127,Park,Swing
2018-09-28 00:00:00,,2272.2365097194993,,5308.558420747978,,5470.160713961825,Park,Swing
2018-10-28 00:00:00,,2261.514670888181,,5450.790408251632,,5616.393741424904,Park,Swing
2018-11-28 00:00:00,,2183.213953922728,,5467.2463059314505,,5543.900363841994,Park,Swing
2018-12-28 00:00:00,,2122.055946203346,,5507.554446094373,,5551.7757079583525,Park,Swing
2019-01-28 00:00:00,,2066.930683580183,,5553.96465042722,,5577.848105076384,Park,Swing
2019-02-28 00:00:00,,2021.4705902934054,,5620.13372526358,,5646.026547380693,Park,Swing
2019-03-28 00:00:00,,1979.9835872034994,,5691.746516344068,,5745.875736361553,Park,Swing
2012-11-28,405.0,,1368.0,,524.0,,Phillips,REP
2012-12-28,406.0,,1366.0,,525.0,,Phillips,REP
2013-01-28,407.0,,1369.0,,533.0,,Phillips,REP
2013-02-28,406.0,,1369.0,,537.0,,Phillips,REP
2013-03-28,410.0,,1370.0,,550.0,,Phillips,REP
2013-04-28,412.0,,1372.0,,556.0,,Phillips,REP
2013-05-28,413.0,,1375.0,,559.0,,Phillips,REP
2013-06-28,413.0,,1384.0,,561.0,,Phillips,REP
2013-07-28,473.0,,1525.0,,694.0,,Phillips,REP
2013-08-28,472.0,,1523.0,,692.0,,Phillips,REP
2013-09-28,475.0,,1538.0,,701.0,,Phillips,REP
2013-10-28,475.0,,1544.0,,702.0,,Phillips,REP
2013-11-28,445.0,,1458.0,,626.0,,Phillips,REP
2013-12-28,448.0,,1459.0,,631.0,,Phillips,REP
2014-01-28,446.0,,1465.0,,639.0,,Phillips,REP
2014-02-28,446.0,,1468.0,,652.0,,Phillips,REP
2014-03-28,451.0,,1477.0,,668.0,,Phillips,REP
2014-04-28,455.0,,1480.0,,679.0,,Phillips,REP
2014-05-28,462.0,,1485.0,,674.0,,Phillips,REP
2014-06-28,461.0,,1504.0,,665.0,,Phillips,REP
2014-07-28,462.0,,1506.0,,676.0,,Phillips,REP
2014-08-28,463.0,,1507.0,,682.0,,Phillips,REP
2014-09-28,465.0,,1510.0,,688.0,,Phillips,REP
2014-10-28,466.0,,1526.0,,700.0,,Phillips,REP
2014-11-28,436.0,,1464.0,,654.0,,Phillips,REP
2014-12-28,435.0,,1468.0,,657.0,,Phillips,REP
2015-01-28,430.0,,1466.0,,659.0,,Phillips,REP
2015-02-28,427.0,,1461.0,,661.0,,Phillips,REP
2015-03-28,427.0,,1470.0,,670.0,,Phillips,REP
2015-04-28,426.0,,1473.0,,672.0,,Phillips,REP
2015-05-28,427.0,,1474.0,,679.0,,Phillips,REP
2015-06-28,430.0,,1471.0,,681.0,,Phillips,REP
2015-07-28,429.0,,1471.0,,684.0,,Phillips,REP
2015-08-28,433.0,,1471.0,,689.0,,Phillips,REP
2015-09-28,431.0,,1472.0,,694.0,,Phillips,REP
2015-10-28,432.0,,1483.0,,707.0,,Phillips,REP
2015-11-28,400.0,,1414.0,,660.0,,Phillips,REP
2015-12-28,403.0,,1425.0,,665.0,,Phillips,REP
2016-01-28,405.0,,1425.0,,664.0,,Phillips,REP
2016-02-28,406.0,,1431.0,,670.0,,Phillips,REP
2016-03-28,412.0,,1445.0,,673.0,,Phillips,REP
2016-04-28,416.0,,1451.0,,676.0,,Phillips,REP
2016-05-28,427.0,,1475.0,,653.0,,Phillips,REP
2016-06-28,428.0,,1487.0,,654.0,,Phillips,REP
2016-07-28,412.0,,1484.0,,652.0,,Phillips,REP
2016-08-28,412.0,,1495.0,,662.0,,Phillips,REP
2016-09-28,415.0,,1520.0,,678.0,,Phillips,REP
2016-10-28,430.0,,1566.0,,705.0,,Phillips,REP
2016-11-28,431.0,,1574.0,,695.0,,Phillips,REP
2016-12-28,430.0,,1577.0,,701.0,,Phillips,REP
2017-01-28,429.0,,1573.0,,700.0,,Phillips,REP
2017-02-28,425.0,,1574.0,,704.0,,Phillips,REP
2017-03-28,429.0,,1572.0,,707.0,,Phillips,REP
2017-04-28,431.0,,1571.0,,711.0,,Phillips,REP
2017-05-28,431.0,,1576.0,,715.0,,Phillips,REP
2017-06-28,432.0,,1577.0,,722.0,,Phillips,REP
2017-07-28,433.0,,1583.0,,724.0,,Phillips,REP
2017-08-28,434.0,,1583.0,,723.0,,Phillips,REP
2017-09-28,433.0,,1581.0,,726.0,,Phillips,REP
2017-10-28,433.0,,1587.0,,729.0,,Phillips,REP
2017-11-28 00:00:00,,406.8557674599034,,1525.1051025559636,,687.6333975312612,Phillips,REP
2017-12-28 00:00:00,,409.14780674827483,,1529.8309179553846,,693.7013118340266,Phillips,REP
2018-01-28 00:00:00,,410.53616917682547,,1532.6249577815745,,699.7076885162254,Phillips,REP
2018-02-28 00:00:00,,410.2712788436422,,1534.9245305577454,,704.7605678489053,Phillips,REP
2018-03-28 00:00:00,,415.1566338919964,,1545.193863624346,,708.3425728673568,Phillips,REP
2018-04-28 00:00:00,,418.6806601419722,,1548.559549904341,,711.8505319858863,Phillips,REP
2018-05-28 00:00:00,,424.73032994429576,,1559.1648914686327,,705.8523714305584,Phillips,REP
2018-06-28 00:00:00,,427.0589070251926,,1568.003577096397,,704.5846431281155,Phillips,REP
2018-07-28 00:00:00,,424.6697344839891,,1576.3630164038248,,706.177362302963,Phillips,REP
2018-08-28 00:00:00,,415.27563445890144,,1568.5163460885205,,703.5373907714915,Phillips,REP
2018-09-28 00:00:00,,417.43502830502,,1577.9816102928714,,709.4257730227962,Phillips,REP
2018-10-28 00:00:00,,423.18238192459063,,1598.039330425005,,721.4531598993455,Phillips,REP
2018-11-28 00:00:00,,414.25003604719603,,1559.1768724224132,,689.9292459932828,Phillips,REP
2018-12-28 00:00:00,,417.01430416905504,,1567.6329587070024,,690.9629750216109,Phillips,REP
2019-01-28 00:00:00,,415.7514131191033,,1567.7009952753294,,687.0038264453826,Phillips,REP
2019-02-28 00:00:00,,416.2118457180426,,1570.6823286560812,,690.6486182739252,Phillips,REP
2019-03-28 00:00:00,,422.0658776525497,,1578.5855324639508,,697.2968440601592,Phillips,REP
2012-11-28,3964.0,,1989.0,,4714.0,,Pitkin,DEM
2012-12-28,3880.0,,1918.0,,4405.0,,Pitkin,DEM
2013-01-28,3900.0,,1926.0,,4493.0,,Pitkin,DEM
2013-02-28,3907.0,,1935.0,,4520.0,,Pitkin,DEM
2013-03-28,3912.0,,1938.0,,4547.0,,Pitkin,DEM
2013-04-28,3922.0,,1952.0,,4581.0,,Pitkin,DEM
2013-05-28,3930.0,,1951.0,,4614.0,,Pitkin,DEM
2013-06-28,3931.0,,1961.0,,4640.0,,Pitkin,DEM
2013-07-28,4310.0,,2182.0,,5465.0,,Pitkin,DEM
2013-08-28,4318.0,,2182.0,,5494.0,,Pitkin,DEM
2013-09-28,4313.0,,2181.0,,5531.0,,Pitkin,DEM
2013-10-28,4328.0,,2183.0,,5563.0,,Pitkin,DEM
2013-11-28,4330.0,,2181.0,,5570.0,,Pitkin,DEM
2013-12-28,4333.0,,2186.0,,5605.0,,Pitkin,DEM
2014-01-28,4331.0,,2185.0,,5606.0,,Pitkin,DEM
2014-02-28,4339.0,,2191.0,,5649.0,,Pitkin,DEM
2014-03-28,4350.0,,2198.0,,5668.0,,Pitkin,DEM
2014-04-28,4353.0,,2202.0,,5710.0,,Pitkin,DEM
2014-05-28,4377.0,,2220.0,,5732.0,,Pitkin,DEM
2014-06-28,4011.0,,2014.0,,5663.0,,Pitkin,DEM
2014-07-28,4029.0,,2021.0,,5716.0,,Pitkin,DEM
2014-08-28,4046.0,,2035.0,,5731.0,,Pitkin,DEM
2014-09-28,4093.0,,2061.0,,5787.0,,Pitkin,DEM
2014-10-28,4142.0,,2098.0,,5541.0,,Pitkin,DEM
2014-11-28,4161.0,,2099.0,,5281.0,,Pitkin,DEM
2014-12-28,4158.0,,2099.0,,5301.0,,Pitkin,DEM
2015-01-28,4155.0,,2100.0,,5333.0,,Pitkin,DEM
2015-02-28,4147.0,,2102.0,,5364.0,,Pitkin,DEM
2015-03-28,4155.0,,2101.0,,5399.0,,Pitkin,DEM
2015-04-28,4176.0,,2111.0,,5446.0,,Pitkin,DEM
2015-05-28,4186.0,,2117.0,,5491.0,,Pitkin,DEM
2015-06-28,4191.0,,2117.0,,5536.0,,Pitkin,DEM
2015-07-28,4202.0,,2119.0,,5557.0,,Pitkin,DEM
2015-08-28,4209.0,,2128.0,,5572.0,,Pitkin,DEM
2015-09-28,4248.0,,2140.0,,5603.0,,Pitkin,DEM
2015-10-28,4312.0,,2163.0,,5671.0,,Pitkin,DEM
2015-11-28,4084.0,,2030.0,,5317.0,,Pitkin,DEM
2015-12-28,4173.0,,2038.0,,5317.0,,Pitkin,DEM
2016-01-28,4242.0,,2059.0,,5304.0,,Pitkin,DEM
2016-02-28,4262.0,,2062.0,,5319.0,,Pitkin,DEM
2016-03-28,4371.0,,2076.0,,5318.0,,Pitkin,DEM
2016-04-28,4376.0,,2089.0,,5340.0,,Pitkin,DEM
2016-05-28,4428.0,,2095.0,,5378.0,,Pitkin,DEM
2016-06-28,4542.0,,2130.0,,5302.0,,Pitkin,DEM
2016-07-28,4380.0,,2029.0,,5057.0,,Pitkin,DEM
2016-08-28,4510.0,,2032.0,,5201.0,,Pitkin,DEM
2016-09-28,4649.0,,2073.0,,5331.0,,Pitkin,DEM
2016-10-28,4842.0,,2142.0,,5582.0,,Pitkin,DEM
2016-11-28,4881.0,,2155.0,,5668.0,,Pitkin,DEM
2016-12-28,4884.0,,2159.0,,5685.0,,Pitkin,DEM
2017-01-28,4883.0,,2153.0,,5695.0,,Pitkin,DEM
2017-02-28,4881.0,,2153.0,,5699.0,,Pitkin,DEM
2017-03-28,4898.0,,2154.0,,5706.0,,Pitkin,DEM
2017-04-28,4902.0,,2153.0,,5732.0,,Pitkin,DEM
2017-05-28,4910.0,,2151.0,,5768.0,,Pitkin,DEM
2017-06-28,4901.0,,2155.0,,5810.0,,Pitkin,DEM
2017-07-28,4881.0,,2160.0,,5843.0,,Pitkin,DEM
2017-08-28,4886.0,,2144.0,,5872.0,,Pitkin,DEM
2017-09-28,4885.0,,2144.0,,5885.0,,Pitkin,DEM
2017-10-28,4895.0,,2150.0,,5913.0,,Pitkin,DEM
2017-11-28 00:00:00,,4806.242419336867,,2096.7306005152495,,5722.690192282829,Pitkin,DEM
2017-12-28 00:00:00,,4832.242379606914,,2097.8762241292866,,5753.374434590473,Pitkin,DEM
2018-01-28 00:00:00,,4827.53608265255,,2100.403743576523,,5758.450996821373,Pitkin,DEM
2018-02-28 00:00:00,,4847.561486551701,,2108.9606531777868,,5796.950001015063,Pitkin,DEM
2018-03-28 00:00:00,,4851.443242087754,,2112.2729170507523,,5818.792111550843,Pitkin,DEM
2018-04-28 00:00:00,,4865.504535052764,,2111.1569136858297,,5865.264811913656,Pitkin,DEM
2018-05-28 00:00:00,,4867.3650361920945,,2115.0625174260394,,5913.5064700169,Pitkin,DEM
2018-06-28 00:00:00,,4830.597201417185,,2084.636894515103,,5931.821877224821,Pitkin,DEM
2018-07-28 00:00:00,,4833.926505399825,,2102.195500721518,,5959.4816022138075,Pitkin,DEM
2018-08-28 00:00:00,,4851.9170888838835,,2080.470628702644,,6004.710931326428,Pitkin,DEM
2018-09-28 00:00:00,,4880.169021077796,,2096.6630271728873,,6074.376037456824,Pitkin,DEM
2018-10-28 00:00:00,,4947.453916603231,,2116.634087212466,,6115.815540287972,Pitkin,DEM
2018-11-28 00:00:00,,4904.967119303421,,2094.111387491265,,5996.114092284862,Pitkin,DEM
2018-12-28 00:00:00,,4921.692634790911,,2088.563642659942,,6026.07250558748,Pitkin,DEM
2019-01-28 00:00:00,,4895.2486953621365,,2082.5262331819445,,6064.321638042651,Pitkin,DEM
2019-02-28 00:00:00,,4913.550459224854,,2089.2763087461785,,6108.962089378992,Pitkin,DEM
2019-03-28 00:00:00,,4915.430787844802,,2097.8355856250896,,6143.731949663699,Pitkin,DEM
2012-11-28,1215.0,,2375.0,,1359.0,,Prowers,REP
2012-12-28,1220.0,,2395.0,,1386.0,,Prowers,REP
2013-01-28,1241.0,,2399.0,,1407.0,,Prowers,REP
2013-02-28,1247.0,,2407.0,,1410.0,,Prowers,REP
2013-03-28,1253.0,,2407.0,,1432.0,,Prowers,REP
2013-04-28,1252.0,,2411.0,,1434.0,,Prowers,REP
2013-05-28,1253.0,,2414.0,,1441.0,,Prowers,REP
2013-06-28,1248.0,,2411.0,,1443.0,,Prowers,REP
2013-07-28,1478.0,,2689.0,,1944.0,,Prowers,REP
2013-08-28,1481.0,,2706.0,,1968.0,,Prowers,REP
2013-09-28,1480.0,,2704.0,,1982.0,,Prowers,REP
2013-10-28,1475.0,,2717.0,,2002.0,,Prowers,REP
2013-11-28,1369.0,,2523.0,,1770.0,,Prowers,REP
2013-12-28,1374.0,,2528.0,,1793.0,,Prowers,REP
2014-01-28,1376.0,,2546.0,,1803.0,,Prowers,REP
2014-02-28,1376.0,,2564.0,,1814.0,,Prowers,REP
2014-03-28,1375.0,,2631.0,,1809.0,,Prowers,REP
2014-04-28,1370.0,,2661.0,,1812.0,,Prowers,REP
2014-05-28,1357.0,,2705.0,,1773.0,,Prowers,REP
2014-06-28,1369.0,,2787.0,,1723.0,,Prowers,REP
2014-07-28,1307.0,,2695.0,,1734.0,,Prowers,REP
2014-08-28,1323.0,,2699.0,,1757.0,,Prowers,REP
2014-09-28,1322.0,,2700.0,,1772.0,,Prowers,REP
2014-10-28,1335.0,,2759.0,,1824.0,,Prowers,REP
2014-11-28,1307.0,,2708.0,,1688.0,,Prowers,REP
2014-12-28,1320.0,,2737.0,,1711.0,,Prowers,REP
2015-01-28,1317.0,,2738.0,,1721.0,,Prowers,REP
2015-02-28,1311.0,,2733.0,,1728.0,,Prowers,REP
2015-03-28,1319.0,,2727.0,,1735.0,,Prowers,REP
2015-04-28,1311.0,,2717.0,,1719.0,,Prowers,REP
2015-05-28,1312.0,,2724.0,,1749.0,,Prowers,REP
2015-06-28,1313.0,,2726.0,,1759.0,,Prowers,REP
2015-07-28,1314.0,,2740.0,,1782.0,,Prowers,REP
2015-08-28,1314.0,,2750.0,,1795.0,,Prowers,REP
2015-09-28,1312.0,,2757.0,,1821.0,,Prowers,REP
2015-10-28,1319.0,,2769.0,,1852.0,,Prowers,REP
2015-11-28,1278.0,,2636.0,,1721.0,,Prowers,REP
2015-12-28,1281.0,,2647.0,,1745.0,,Prowers,REP
2016-01-28,1286.0,,2670.0,,1761.0,,Prowers,REP
2016-02-28,1288.0,,2693.0,,1786.0,,Prowers,REP
2016-03-28,1300.0,,2723.0,,1821.0,,Prowers,REP
2016-04-28,1314.0,,2743.0,,1858.0,,Prowers,REP
2016-05-28,1322.0,,2779.0,,1824.0,,Prowers,REP
2016-06-28,1336.0,,2831.0,,1784.0,,Prowers,REP
2016-07-28,1298.0,,2780.0,,1811.0,,Prowers,REP
2016-08-28,1316.0,,2788.0,,1844.0,,Prowers,REP
2016-09-28,1330.0,,2834.0,,1872.0,,Prowers,REP
2016-10-28,1382.0,,2932.0,,1926.0,,Prowers,REP
2016-11-28,1392.0,,2950.0,,1868.0,,Prowers,REP
2016-12-28,1387.0,,2948.0,,1889.0,,Prowers,REP
2017-01-28,1393.0,,2947.0,,1901.0,,Prowers,REP
2017-02-28,1393.0,,2959.0,,1915.0,,Prowers,REP
2017-03-28,1399.0,,2966.0,,1939.0,,Prowers,REP
2017-04-28,1397.0,,2967.0,,1957.0,,Prowers,REP
2017-05-28,1396.0,,2971.0,,1970.0,,Prowers,REP
2017-06-28,1391.0,,2982.0,,1991.0,,Prowers,REP
2017-07-28,1398.0,,2987.0,,2019.0,,Prowers,REP
2017-08-28,1399.0,,2992.0,,2043.0,,Prowers,REP
2017-09-28,1404.0,,2990.0,,2062.0,,Prowers,REP
2017-10-28,1404.0,,2992.0,,2089.0,,Prowers,REP
2017-11-28 00:00:00,,1366.958140787213,,2878.227478171456,,1954.2848995184381,Prowers,REP
2017-12-28 00:00:00,,1379.8922421312586,,2880.230710727353,,1993.7651391376403,Prowers,REP
2018-01-28 00:00:00,,1396.2152010200773,,2901.3766748913463,,2029.1735299291868,Prowers,REP
2018-02-28 00:00:00,,1402.3508986957393,,2911.5403643209092,,2059.4485905533247,Prowers,REP
2018-03-28 00:00:00,,1415.8446665534045,,2936.3613735338076,,2089.85822419398,Prowers,REP
2018-04-28 00:00:00,,1424.121890403034,,2939.146445077401,,2117.296698967552,Prowers,REP
2018-05-28 00:00:00,,1431.5112682543568,,2948.810539765134,,2122.2204250976365,Prowers,REP
2018-06-28 00:00:00,,1433.5278660940796,,2960.922450550371,,2119.3352085230704,Prowers,REP
2018-07-28 00:00:00,,1441.377835129841,,2968.31484639602,,2175.1894817287157,Prowers,REP
2018-08-28 00:00:00,,1442.7711767885721,,2932.2979706842198,,2197.3833302015523,Prowers,REP
2018-09-28 00:00:00,,1455.5824245121191,,2941.5789505708794,,2231.476560514241,Prowers,REP
2018-10-28 00:00:00,,1480.6914587128056,,2981.399807783903,,2289.2932337392617,Prowers,REP
2018-11-28 00:00:00,,1455.6876788515308,,2920.7219283107793,,2185.5903490780875,Prowers,REP
2018-12-28 00:00:00,,1472.0685851484177,,2937.300082409539,,2231.089972845484,Prowers,REP
2019-01-28 00:00:00,,1482.786944850618,,2939.6483028080665,,2257.4086085234967,Prowers,REP
2019-02-28 00:00:00,,1492.77426472556,,2948.7050904863595,,2295.4094853476345,Prowers,REP
2019-03-28 00:00:00,,1510.4672743163424,,2956.7314168793037,,2335.15498010783,Prowers,REP
2012-11-28,39895.0,,21595.0,,23914.0,,Pueblo,DEM
2012-12-28,37787.0,,20764.0,,20513.0,,Pueblo,DEM
2013-01-28,37957.0,,20832.0,,20828.0,,Pueblo,DEM
2013-02-28,37992.0,,20892.0,,20999.0,,Pueblo,DEM
2013-03-28,38000.0,,20919.0,,21137.0,,Pueblo,DEM
2013-04-28,38076.0,,21016.0,,21461.0,,Pueblo,DEM
2013-05-28,38110.0,,21115.0,,21810.0,,Pueblo,DEM
2013-06-28,38133.0,,21182.0,,22066.0,,Pueblo,DEM
2013-07-28,42531.0,,23147.0,,28193.0,,Pueblo,DEM
2013-08-28,42363.0,,22917.0,,28049.0,,Pueblo,DEM
2013-09-28,42434.0,,23048.0,,28332.0,,Pueblo,DEM
2013-10-28,42401.0,,23057.0,,28501.0,,Pueblo,DEM
2013-11-28,40015.0,,21848.0,,26084.0,,Pueblo,DEM
2013-12-28,40157.0,,21954.0,,26397.0,,Pueblo,DEM
2014-01-28,40196.0,,22023.0,,26590.0,,Pueblo,DEM
2014-02-28,40277.0,,22112.0,,26799.0,,Pueblo,DEM
2014-03-28,40283.0,,22193.0,,26916.0,,Pueblo,DEM
2014-04-28,40322.0,,22266.0,,27119.0,,Pueblo,DEM
2014-05-28,40383.0,,22494.0,,26478.0,,Pueblo,DEM
2014-06-28,40493.0,,22660.0,,26506.0,,Pueblo,DEM
2014-07-28,39394.0,,22264.0,,26881.0,,Pueblo,DEM
2014-08-28,39567.0,,22404.0,,27223.0,,Pueblo,DEM
2014-09-28,39869.0,,22642.0,,27876.0,,Pueblo,DEM
2014-10-28,40238.0,,22936.0,,28598.0,,Pueblo,DEM
2014-11-28,39598.0,,22684.0,,27222.0,,Pueblo,DEM
2014-12-28,39751.0,,22807.0,,27537.0,,Pueblo,DEM
2015-01-28,39748.0,,22806.0,,27611.0,,Pueblo,DEM
2015-02-28,39572.0,,22783.0,,27573.0,,Pueblo,DEM
2015-03-28,39505.0,,22833.0,,27609.0,,Pueblo,DEM
2015-04-28,39503.0,,22879.0,,27777.0,,Pueblo,DEM
2015-05-28,39547.0,,22945.0,,27925.0,,Pueblo,DEM
2015-06-28,39563.0,,22967.0,,28109.0,,Pueblo,DEM
2015-07-28,39611.0,,22941.0,,28245.0,,Pueblo,DEM
2015-08-28,39601.0,,22997.0,,28377.0,,Pueblo,DEM
2015-09-28,39736.0,,23102.0,,28571.0,,Pueblo,DEM
2015-10-28,39857.0,,23239.0,,28829.0,,Pueblo,DEM
2015-11-28,38784.0,,22727.0,,27644.0,,Pueblo,DEM
2015-12-28,38889.0,,22798.0,,27754.0,,Pueblo,DEM
2016-01-28,39017.0,,22950.0,,27818.0,,Pueblo,DEM
2016-02-28,39295.0,,23169.0,,27877.0,,Pueblo,DEM
2016-03-28,39572.0,,23377.0,,28131.0,,Pueblo,DEM
2016-04-28,39746.0,,23455.0,,28441.0,,Pueblo,DEM
2016-05-28,39608.0,,23432.0,,27256.0,,Pueblo,DEM
2016-06-28,40306.0,,23888.0,,27287.0,,Pueblo,DEM
2016-07-28,39982.0,,23763.0,,27971.0,,Pueblo,DEM
2016-08-28,40479.0,,24029.0,,28747.0,,Pueblo,DEM
2016-09-28,41078.0,,24453.0,,29793.0,,Pueblo,DEM
2016-10-28,42214.0,,25457.0,,31375.0,,Pueblo,DEM
2016-11-28,42154.0,,25521.0,,31032.0,,Pueblo,DEM
2016-12-28,42224.0,,25669.0,,31369.0,,Pueblo,DEM
2017-01-28,42257.0,,25678.0,,31564.0,,Pueblo,DEM
2017-02-28,42263.0,,25719.0,,31729.0,,Pueblo,DEM
2017-03-28,42272.0,,25762.0,,31933.0,,Pueblo,DEM
2017-04-28,42243.0,,25788.0,,32100.0,,Pueblo,DEM
2017-05-28,42262.0,,25807.0,,32266.0,,Pueblo,DEM
2017-06-28,42281.0,,25865.0,,32465.0,,Pueblo,DEM
2017-07-28,42198.0,,25842.0,,32653.0,,Pueblo,DEM
2017-08-28,42237.0,,25907.0,,32859.0,,Pueblo,DEM
2017-09-28,42253.0,,25931.0,,33046.0,,Pueblo,DEM
2017-10-28,42286.0,,25970.0,,33313.0,,Pueblo,DEM
2017-11-28 00:00:00,,41434.59739966108,,25552.636804800844,,32495.30676838736,Pueblo,DEM
2017-12-28 00:00:00,,41565.72131028452,,25647.454915325477,,32773.340248334294,Pueblo,DEM
2018-01-28 00:00:00,,41751.82397573668,,25791.46163697455,,33137.86771953683,Pueblo,DEM
2018-02-28 00:00:00,,41887.3291734233,,25904.826794200104,,33449.89938181107,Pueblo,DEM
2018-03-28 00:00:00,,42027.306695060644,,26051.568267205963,,33915.96510187842,Pueblo,DEM
2018-04-28 00:00:00,,42141.986744310496,,26130.82034711405,,34357.58598450426,Pueblo,DEM
2018-05-28 00:00:00,,42297.06374474527,,26264.573885902788,,34222.91523681864,Pueblo,DEM
2018-06-28 00:00:00,,42627.41590092443,,26478.56692373723,,34575.17192371127,Pueblo,DEM
2018-07-28 00:00:00,,42786.49281030844,,26545.633352990117,,35343.854364439176,Pueblo,DEM
2018-08-28 00:00:00,,42926.40858293327,,26604.47225511293,,35989.403316359836,Pueblo,DEM
2018-09-28 00:00:00,,43293.787061892785,,26835.92387044957,,36745.314147421406,Pueblo,DEM
2018-10-28 00:00:00,,43708.44853844284,,27180.077490648993,,37675.09222516643,Pueblo,DEM
2018-11-28 00:00:00,,43166.67423256701,,26943.5226886117,,36865.53176128502,Pueblo,DEM
2018-12-28 00:00:00,,43372.257967423066,,27115.939127020018,,37465.41434224459,Pueblo,DEM
2019-01-28 00:00:00,,43522.02138686728,,27171.041495316567,,37896.78272303597,Pueblo,DEM
2019-02-28 00:00:00,,43701.68319361625,,27299.38966037068,,38325.886623447484,Pueblo,DEM
2019-03-28 00:00:00,,43854.852689170526,,27398.29729495822,,38702.656086121446,Pueblo,DEM
2012-11-28,346.0,,2426.0,,639.0,,Rio Blanco,REP
2012-12-28,356.0,,2438.0,,645.0,,Rio Blanco,REP
2013-01-28,354.0,,2446.0,,652.0,,Rio Blanco,REP
2013-02-28,355.0,,2447.0,,660.0,,Rio Blanco,REP
2013-03-28,356.0,,2450.0,,661.0,,Rio Blanco,REP
2013-04-28,355.0,,2452.0,,672.0,,Rio Blanco,REP
2013-05-28,354.0,,2451.0,,677.0,,Rio Blanco,REP
2013-06-28,355.0,,2449.0,,683.0,,Rio Blanco,REP
2013-07-28,406.0,,2642.0,,905.0,,Rio Blanco,REP
2013-08-28,405.0,,2653.0,,917.0,,Rio Blanco,REP
2013-09-28,401.0,,2645.0,,920.0,,Rio Blanco,REP
2013-10-28,394.0,,2641.0,,922.0,,Rio Blanco,REP
2013-11-28,361.0,,2470.0,,798.0,,Rio Blanco,REP
2013-12-28,362.0,,2471.0,,810.0,,Rio Blanco,REP
2014-01-28,358.0,,2481.0,,819.0,,Rio Blanco,REP
2014-02-28,357.0,,2490.0,,819.0,,Rio Blanco,REP
2014-03-28,357.0,,2497.0,,824.0,,Rio Blanco,REP
2014-04-28,353.0,,2507.0,,830.0,,Rio Blanco,REP
2014-05-28,349.0,,2557.0,,796.0,,Rio Blanco,REP
2014-06-28,353.0,,2600.0,,775.0,,Rio Blanco,REP
2014-07-28,334.0,,2517.0,,774.0,,Rio Blanco,REP
2014-08-28,336.0,,2534.0,,782.0,,Rio Blanco,REP
2014-09-28,340.0,,2541.0,,786.0,,Rio Blanco,REP
2014-10-28,343.0,,2569.0,,806.0,,Rio Blanco,REP
2014-11-28,335.0,,2542.0,,744.0,,Rio Blanco,REP
2014-12-28,328.0,,2545.0,,750.0,,Rio Blanco,REP
2015-01-28,324.0,,2534.0,,741.0,,Rio Blanco,REP
2015-02-28,325.0,,2538.0,,744.0,,Rio Blanco,REP
2015-03-28,329.0,,2543.0,,758.0,,Rio Blanco,REP
2015-04-28,325.0,,2539.0,,759.0,,Rio Blanco,REP
2015-05-28,321.0,,2540.0,,758.0,,Rio Blanco,REP
2015-06-28,324.0,,2531.0,,764.0,,Rio Blanco,REP
2015-07-28,324.0,,2531.0,,763.0,,Rio Blanco,REP
2015-08-28,324.0,,2529.0,,769.0,,Rio Blanco,REP
2015-09-28,324.0,,2520.0,,773.0,,Rio Blanco,REP
2015-10-28,325.0,,2529.0,,784.0,,Rio Blanco,REP
2015-11-28,312.0,,2453.0,,744.0,,Rio Blanco,REP
2015-12-28,312.0,,2459.0,,754.0,,Rio Blanco,REP
2016-01-28,315.0,,2459.0,,753.0,,Rio Blanco,REP
2016-02-28,318.0,,2469.0,,761.0,,Rio Blanco,REP
2016-03-28,328.0,,2491.0,,766.0,,Rio Blanco,REP
2016-04-28,326.0,,2507.0,,775.0,,Rio Blanco,REP
2016-05-28,333.0,,2543.0,,757.0,,Rio Blanco,REP
2016-06-28,333.0,,2599.0,,736.0,,Rio Blanco,REP
2016-07-28,321.0,,2556.0,,745.0,,Rio Blanco,REP
2016-08-28,330.0,,2572.0,,743.0,,Rio Blanco,REP
2016-09-28,330.0,,2596.0,,766.0,,Rio Blanco,REP
2016-10-28,339.0,,2684.0,,814.0,,Rio Blanco,REP
2016-11-28,343.0,,2776.0,,801.0,,Rio Blanco,REP
2016-12-28,340.0,,2776.0,,812.0,,Rio Blanco,REP
2017-01-28,341.0,,2778.0,,824.0,,Rio Blanco,REP
2017-02-28,339.0,,2780.0,,826.0,,Rio Blanco,REP
2017-03-28,340.0,,2779.0,,837.0,,Rio Blanco,REP
2017-04-28,341.0,,2775.0,,837.0,,Rio Blanco,REP
2017-05-28,340.0,,2774.0,,844.0,,Rio Blanco,REP
2017-06-28,340.0,,2770.0,,855.0,,Rio Blanco,REP
2017-07-28,333.0,,2767.0,,867.0,,Rio Blanco,REP
2017-08-28,327.0,,2773.0,,889.0,,Rio Blanco,REP
2017-09-28,329.0,,2775.0,,895.0,,Rio Blanco,REP
