Date,County,Year,Month,Label,Active Dem_change,Active Rep_change,Active Uaf_change,Total Active_change,Inactive Dem_change,Inactive Rep_change,Inactive Uaf_change,Total Inactive_change,Grand Total_change,pres_2012_sim_label
2013-09-28,Montezuma,2013,sept,Swing,0.0019449847179771047,0.000408663669799747,0.007779772591262724,0.003071522597630549,-0.0020202020202020328,-0.003060443764345777,-0.004474272930648726,-0.0032985156679494754,0.001888622326578604,Mitt Romney
2013-10-28,Montezuma,2013,oct,Swing,0.0027731558513588443,-0.00013616557734208445,0.006927949326999139,0.0027496562929634205,-0.007085020242915019,-0.003069838833461236,-0.0029962546816479922,-0.004136789851075573,0.0014774811493785125,Mitt Romney
2012-11-28,Montrose,2012,nov,REP,,,,,,,,,,Mitt Romney
2012-12-28,Montrose,2012,dec,REP,0.0007581501137225999,0.0005878318800822678,0.005943071629652907,0.002286214612316373,-0.013900955690703707,-0.014827736589620557,-0.009855072463768157,-0.012184508268059169,-0.0013478070814512133,Mitt Romney
2013-01-28,Montrose,2013,jan,REP,0.006313131313131271,0.0013708019191227552,0.017723880597015018,0.007425382188789077,-0.2837004405286344,-0.30898627711376714,-0.23067915690866514,-0.2654919236417034,-0.06036841145358385,Mitt Romney
2013-02-28,Montrose,2013,feb,REP,0.003764115432873361,0.002444509631367886,0.009624197983501448,0.004961942383659324,-0.031980319803198036,-0.02946828955797565,-0.020547945205479427,-0.02518992403038789,-0.0008928571428571398,Mitt Romney
2013-03-28,Montrose,2013,mar,REP,-0.00024999999999997247,0.0,0.004387955817824141,0.0013422175351134324,-0.00889453621346892,-0.011881188118811892,-0.010101010101010057,-0.01045939294503695,-0.0008936550491510652,Mitt Romney
2013-04-28,Montrose,2013,apr,REP,0.0020005001250311683,0.001853296917674552,0.006477854775534864,0.003351046005074521,-0.006410256410256388,-0.008016032064128266,-0.008634222919937207,-0.008082901554404165,0.0012055689507661784,Mitt Romney
2013-05-28,Montrose,2013,may,REP,-0.0024956326428750013,0.0009736150326160598,0.00808262236192192,0.0025764588005152693,0.0,-0.010101010101010057,-0.008313539192399078,-0.007521938988717114,0.0006991648863856613,Mitt Romney
2013-06-28,Montrose,2013,june,REP,0.0007505629221915555,0.00029180040852061495,0.006236080178173786,0.002284300195117384,-0.0038709677419355155,-0.008163265306122436,-0.002794411177644673,-0.004631578947368431,0.0010091992392189386,Mitt Romney
2013-07-28,Montrose,2013,july,REP,0.10024999999999996,0.06476079346557763,0.2024494614136048,0.11580646692939567,-0.5181347150259068,-0.4540466392318244,-0.5364291433146517,-0.5080372250423012,0.0014347202295552641,Mitt Romney
2013-08-28,Montrose,2013,aug,REP,-0.00886162235855492,-0.013789954337899537,-0.01202601546201987,-0.012255319148936185,0.11559139784946225,0.20854271356783927,0.11398963730569946,0.14660361134995692,0.002052195461937689,Mitt Romney
2013-09-28,Montrose,2013,sept,REP,-0.0006877579092159357,-0.001018612834521759,0.003105204322444433,0.00047389281406173817,-0.02409638554216864,-0.04885654885654889,-0.029457364341085257,-0.03562054743157106,-0.003245875033811241,Mitt Romney
2013-10-28,Montrose,2013,oct,REP,-0.0013764624913971124,0.0021319985168706253,0.006810302129767186,0.0031003746286009104,-0.01975308641975304,-0.007650273224043769,-0.007987220447284393,-0.00972006220839816,0.0018220585384765011,Mitt Romney
2012-11-28,Morgan,2012,nov,REP,,,,,,,,,,Mitt Romney
2012-12-28,Morgan,2012,dec,REP,-0.04189840563589176,-0.018626528692380014,-0.08839627805145045,-0.04585976341505227,0.07990012484394504,-0.0008163265306122548,0.16147635524798165,0.09122340425531904,-0.012446518864255185,Mitt Romney
2013-01-28,Morgan,2013,jan,REP,0.005417956656346812,0.002875766871165641,0.016811768237766422,0.0076363309675679955,-0.008092485549133001,-0.011437908496731986,-0.011916583912611745,-0.010967584694126287,0.002625705658395594,Mitt Romney
2013-02-28,Morgan,2013,feb,REP,0.0069284064665127145,0.005926209137832261,0.006495423678771761,0.006330242510699025,-0.024475524475524483,-0.02148760330578514,-0.011055276381909509,-0.0170034499753573,0.00013094146916325933,Mitt Romney
2013-03-28,Morgan,2013,mar,REP,0.0011467889908256534,0.0003800836183960321,0.005866823115282971,0.0022149375387614523,-0.010752688172043,-0.010135135135135087,-0.008130081300813052,-0.009275507646026582,-0.0007855459544383603,Mitt Romney
2013-04-28,Morgan,2013,apr,REP,0.00420007636502473,0.002279635258358725,0.006124234470691103,0.0038896746817538297,-0.008454106280193274,-0.013651877133105785,-0.006147540983606592,-0.008856275303643746,0.000589622641509413,Mitt Romney
2013-05-28,Morgan,2013,may,REP,0.002661596958174917,0.002274450341167577,0.0063768115942028905,0.0036104262064107218,-0.0024360535931789995,-0.01038062283737029,-0.0036082474226804,-0.0053612458514169506,0.0013095004255876395,Mitt Romney
2013-06-28,Morgan,2013,june,REP,0.0015168752370118275,0.00037821482602118367,0.005472350230414813,0.0021935597086952807,-0.00366300366300365,-0.005244755244755206,-0.0010346611484738366,-0.0028234086242300287,0.000915451513764376,Mitt Romney
2013-07-28,Morgan,2013,july,REP,0.15713744793638784,0.09716446124763699,0.32168433113721,0.17965330064787244,-0.5110294117647058,-0.4499121265377856,-0.5644743656136717,-0.5196911196911197,0.002155876396420009,Mitt Romney
2013-08-28,Morgan,2013,aug,REP,-0.00981675392670156,-0.006202618883528578,-0.0047680970957953974,-0.006531096927415714,0.06766917293233088,0.05271565495207664,0.045184304399524367,0.052518756698821,0.0006518904823988869,Mitt Romney
2013-09-28,Morgan,2013,sept,REP,-0.0003304692663582687,0.0015603328710125375,0.006750871080139387,0.0029134917077544564,-0.016431924882629127,-0.009104704097116834,-0.010238907849829393,-0.011201629327902252,0.0011074918566775782,Mitt Romney
2013-10-28,Morgan,2013,oct,REP,0.00033057851239659536,0.0006924009001212372,0.00497512437810954,0.0020856610800745745,-0.002386634844868785,-0.006125574272588086,-0.00919540229885063,-0.006694129763130774,0.0009761176547147253,Mitt Romney
2012-11-28,Otero,2012,nov,Swing,,,,,,,,,,Mitt Romney
2012-12-28,Otero,2012,dec,Swing,0.017845117845117775,0.006202008269344361,0.02710843373493965,0.01533301389554387,-0.02133922001471666,-0.01875616979269501,-0.014334862385321112,-0.017735665694849412,0.004412708600770143,Mitt Romney
2013-01-28,Otero,2013,jan,Swing,0.0,-0.001467566774288276,0.011241446725317685,0.002123643227937677,-0.007518796992481258,-0.007042253521126751,-0.002908667830133771,-0.005441503833786832,-0.0003195143382058729,Mitt Romney
2013-02-28,Otero,2013,feb,Swing,0.0006615944426067166,0.0023515579071133885,0.012083131947800974,0.0041205556863668225,-0.012878787878787934,-0.00911854103343468,-0.01225204200700114,-0.011688634667993079,-0.0009588493807430877,Mitt Romney
2013-03-28,Otero,2013,mar,Swing,-0.003305785123966953,0.0,0.0038204393505252288,-0.00023449407902453867,-0.2540291634689179,-0.2791411042944786,-0.26520968694624925,-0.2649723200805234,-0.08437974886027355,Mitt Romney
2013-04-28,Otero,2013,apr,Swing,0.006633499170812574,0.005571847507331418,0.02331113225499526,0.010320159493373948,-0.021604938271604927,-0.025531914893617055,-0.01607717041800638,-0.0201985621362547,0.002533193570929404,Mitt Romney
2013-05-28,Otero,2013,may,Swing,-0.00032948929159803964,0.0017497812773403787,0.01115760111576014,0.0033662217063261672,-0.006309148264984188,-0.008733624454148492,-0.006535947712418277,-0.006988120195667413,0.0007841770497516443,Mitt Romney
2013-06-28,Otero,2013,june,Swing,-0.0006591957811470373,-0.0029112081513827932,0.0018390804597701038,-0.0009254974548820184,-0.002116402116402072,-0.001468428781204123,-0.000822368421052655,-0.0014074595355383355,-0.0010447501305937967,Mitt Romney
2013-07-28,Otero,2013,july,Swing,0.18634564643799467,0.1007299270072992,0.36530518586507577,0.1975451597962019,-0.6044538706256628,-0.4985294117647059,-0.6312757201646091,-0.5905567300916138,0.002614606937423769,Mitt Romney
2013-08-28,Otero,2013,aug,Swing,-0.005282179594106151,-0.006896551724137946,0.0036974789915966704,-0.0032875652678399088,0.05093833780160861,0.08797653958944274,0.029017857142857206,0.05335628227194489,0.002433936022253169,Mitt Romney
2013-09-28,Otero,2013,sept,Swing,-0.001676914477361624,0.0,0.0053583389149363106,0.00097012029491661,-0.007653061224489831,-0.021563342318059345,-0.008676789587852451,-0.01225490196078427,-0.0004335761359695045,Mitt Romney
2013-10-28,Otero,2013,oct,Swing,-0.0016797312430011366,-0.0002670940170940161,0.010326449033977392,0.002326032176778403,-0.01799485861182515,-0.0192837465564738,-0.01094091903719907,-0.01571546732837059,0.0004337642057776758,Mitt Romney
2012-11-28,Park,2012,nov,Swing,,,,,,,,,,Mitt Romney
2012-12-28,Park,2012,dec,Swing,0.005238095238095264,0.005308880308880326,0.01726704376302468,0.009476205352493938,-0.011594202898550732,-0.008984725965858087,-0.017469879518072332,-0.01357204735778228,0.003367518750956755,Mitt Romney
2013-01-28,Park,2013,jan,Swing,0.004737091425864426,0.003840614498319628,0.008779631255487308,0.005776769135547699,-0.05718475073313777,-0.047144152311876734,-0.03494788473329247,-0.043325526932084364,-0.0070175438596491455,Mitt Romney
2013-02-28,Park,2013,feb,Swing,0.008958038661008859,0.004782400765184214,0.01653611836379465,0.009846153846153838,-0.02954898911353032,-0.025689819219790636,-0.026048284625158846,-0.02662178702570384,0.000691350437855176,Mitt Romney
2013-03-28,Park,2013,mar,Swing,0.002803738317757043,0.00047596382674908183,0.006563926940639231,0.003148486695104591,-0.02083333333333337,-0.013671875,-0.010437051532941943,-0.013517761710154064,-0.0009211637368542467,Mitt Romney
2013-04-28,Park,2013,apr,Swing,0.0009319664492077883,0.003568030447193227,0.010206974766090228,0.005366001822415757,-0.009819967266775809,-0.004950495049504955,-0.0019775873434410007,-0.0044614404079030825,0.002996542451018103,Mitt Romney
2013-05-28,Park,2013,may,Swing,0.003724394785847407,0.0033183218772221412,0.008700533258489962,0.005337361530715068,-0.014876033057851238,-0.003980099502487565,-0.005944517833553542,-0.007042253521126751,0.002374751034165845,Mitt Romney
2013-06-28,Park,2013,june,Swing,-0.00046382189239335686,0.00023623907394276777,0.00862548692264875,0.0031052789742562763,-0.0067114093959731455,0.0,-0.0033222591362126463,-0.0029013539651837612,0.0016813144822316328,Mitt Romney
2013-07-28,Park,2013,july,Swing,0.1127610208816705,0.07888521492678313,0.17517241379310344,0.1210305572198922,-0.4003378378378378,-0.32267732267732263,-0.4026666666666666,-0.37633365664403495,0.003662165255207128,Mitt Romney
2013-08-28,Park,2013,aug,Swing,-0.011259382819015841,-0.001532399299474574,-0.0007042253521126751,-0.003295920185284129,0.07042253521126751,0.03687315634218291,0.029017857142857206,0.039398652151373836,0.002964652223489184,Mitt Romney
2013-09-28,Park,2013,sept,Swing,-0.000843525938422629,0.0008770006577505374,0.008221752407798988,0.003306819197426148,-0.021052631578947326,-0.008534850640113834,-0.01193058568329719,-0.012468827930174564,0.0009095043201454713,Mitt Romney
2013-10-28,Park,2013,oct,Swing,-0.0021105951878429567,-0.00131434830230015,0.0067567567567568,0.0016034206306787535,-0.010752688172043,-0.010043041606886629,-0.005488474204171201,-0.008080808080808133,0.00015144631228225516,Mitt Romney
2012-11-28,Phillips,2012,nov,REP,,,,,,,,,,Mitt Romney
2012-12-28,Phillips,2012,dec,REP,0.0024691358024691024,-0.0014619883040936088,0.001908396946564972,0.0,-0.0060240963855421326,-0.005509641873278182,-0.0061538461538461755,-0.005854800936768156,-0.0015867978419549233,Mitt Romney
2013-01-28,Phillips,2013,jan,REP,0.002463054187192171,0.002196193265007418,0.015238095238095271,0.005224205485415689,-0.018181818181818188,-0.011080332409972304,-0.006191950464396245,-0.010600706713780885,0.0009535918626828457,Mitt Romney
2013-02-28,Phillips,2013,feb,REP,-0.002457002457002422,0.0,0.007504690431519689,0.0012992637505413462,-0.012345679012345734,0.0028011204481792613,-0.006230529595015577,-0.003571428571428559,0.0,Mitt Romney
2013-03-28,Phillips,2013,mar,REP,0.00985221674876846,0.0007304601899196238,0.024208566108007368,0.007785467128027745,-0.012499999999999956,-0.011173184357541888,-0.031347962382445194,-0.01911589008363201,0.0006351222610352369,Mitt Romney
2013-04-28,Phillips,2013,apr,REP,0.004878048780487809,0.0014598540145984715,0.01090909090909098,0.0042918454935623185,-0.012658227848101222,-0.005649717514124243,-0.012944983818770184,-0.00974421437271622,0.0006347191367819249,Mitt Romney
2013-05-28,Phillips,2013,may,REP,0.0024271844660195274,0.0021865889212828726,0.005395683453237377,0.002991452991452981,0.0,-0.002840909090909061,-0.00983606557377048,-0.004920049200492049,0.0009514747859182826,Mitt Romney
2013-06-28,Phillips,2013,june,REP,0.0,0.006545454545454632,0.0035778175313059273,0.0046868342564976295,0.0,-0.005698005698005715,-0.0033112582781457127,-0.003708281829419069,0.002534854245880957,Mitt Romney
2013-07-28,Phillips,2013,july,REP,0.1452784503631961,0.10187861271676303,0.2370766488413547,0.14164546225614938,-0.3653846153846154,-0.4040114613180516,-0.4385382059800664,-0.4094292803970223,0.0012642225031604948,Mitt Romney
2013-08-28,Phillips,2013,aug,REP,-0.0021141649048626032,-0.001311475409836116,-0.002881844380403509,-0.0018573551263001422,0.0,0.0,-0.011834319526627168,-0.004201680672268893,-0.0022095959595959114,Mitt Romney
2013-09-28,Phillips,2013,sept,REP,0.006355932203389925,0.009848982271831952,0.013005780346820872,0.010048381094156957,0.0,-0.004807692307692291,-0.017964071856287456,-0.008438818565400852,0.007276178424549196,Mitt Romney
2013-10-28,Phillips,2013,oct,REP,0.0,0.003901170351105376,0.0014265335235377208,0.002579218865143673,0.0,0.0,-0.0060975609756097615,-0.0021276595744680327,0.0018844221105527306,Mitt Romney
2012-11-28,Pitkin,2012,nov,DEM,,,,,,,,,,Barack Obama
2012-12-28,Pitkin,2012,dec,DEM,-0.02119071644803228,-0.035696329813976864,-0.06554942723801438,-0.04349864066747911,0.06845003933910299,0.08038976857490865,0.13453536754507622,0.1043478260869566,-0.0013403029084573248,Barack Obama
2013-01-28,Pitkin,2013,jan,DEM,0.005154639175257714,0.004171011470281538,0.019977298524404,0.011369205135744355,-0.011045655375552244,-0.00450958286358516,-0.010594947025264869,-0.009576505639497744,0.004764461146154808,Barack Obama
2013-02-28,Pitkin,2013,feb,DEM,0.0017948717948716997,0.004672897196261738,0.006009347874471382,0.004167070452563149,-0.07148175725986594,-0.04756511891279725,-0.06919275123558488,-0.06574989256553497,-0.017564950243772137,Barack Obama
2013-03-28,Pitkin,2013,mar,DEM,0.0012797542871769707,0.0015503875968991832,0.005973451327433654,0.003377726307662643,-0.008019246190858031,0.0,-0.009292035398230092,-0.007129714811407562,0.00027192386131891233,Barack Obama
2013-04-28,Pitkin,2013,apr,DEM,0.002556237218813928,0.0072239422084623426,0.007477457664394116,0.005578532268923686,-0.0008084074373484463,-0.00832342449464918,-0.00625279142474322,-0.005096131572851492,0.002446649449503901,Barack Obama
2013-05-28,Pitkin,2013,may,DEM,0.0020397756246812726,-0.0005122950819672623,0.007203667321545427,0.003825920612147371,-0.007281553398058248,-0.0035971223021582506,-0.010337078651685427,-0.008149010477299212,0.0003389830508475633,Barack Obama
2013-06-28,Pitkin,2013,june,DEM,0.00025445292620873694,0.005125576627370565,0.00563502384048542,0.0035254883277751063,-0.004889975550122272,-0.006016847172081841,-0.003178928247048129,-0.004225352112676051,0.0012876990850558825,Barack Obama
2013-07-28,Pitkin,2013,july,DEM,0.09641312643093357,0.11269760326364107,0.17780172413793105,0.1353019369540449,-0.30794430794430794,-0.274818401937046,-0.3662870159453303,-0.33168316831683164,0.0012183565723569154,Barack Obama
2013-08-28,Pitkin,2013,aug,DEM,0.0018561484918793172,0.0,0.005306495882891228,0.003094421677678261,0.0,0.0,-0.0014378145219267056,-0.0007054673721340611,0.0023661438615467656,Barack Obama
2013-09-28,Pitkin,2013,sept,DEM,-0.0011579434923575382,-0.00045829514207151867,0.006734619585001767,0.0025846256461563573,-0.0011834319526626835,-0.01001669449081799,0.0007199424046075986,-0.002117896223085114,0.0016861131719161369,Barack Obama
2013-10-28,Pitkin,2013,oct,DEM,0.003477857639693882,0.0009170105456213217,0.005785572229253244,0.004074844074844153,-0.0023696682464454666,-0.005059021922428353,-0.006474820143884896,-0.004952246197382436,0.0023565849717210874,Barack Obama
2012-11-28,Prowers,2012,nov,REP,,,,,,,,,,Mitt Romney
2012-12-28,Prowers,2012,dec,REP,0.004115226337448652,0.008421052631578885,0.019867549668874274,0.010507173166296235,-0.018552875695732832,-0.017391304347826098,-0.010377358490566093,-0.01455906821963393,0.002311981504147909,Mitt Romney
2013-01-28,Prowers,2013,jan,REP,0.01721311475409837,0.001670146137787043,0.015151515151515138,0.009198160367926313,-0.25141776937618143,-0.2831858407079646,-0.1925643469971401,-0.2359645420008443,-0.06960651289009501,Mitt Romney
2013-02-28,Prowers,2013,feb,REP,0.004834810636583421,0.003334722801167089,0.002132196162046851,0.003368337626312723,-0.017676767676767624,-0.022927689594356315,-0.0023612750885477762,-0.012154696132596676,-0.0007291818579553411,Mitt Romney
2013-03-28,Prowers,2013,mar,REP,0.004811547714514752,0.0,0.015602836879432537,0.005529225908372792,-0.012853470437018009,-0.014440433212996371,-0.0094674556213018,-0.011744966442952977,0.0010215995329829752,Mitt Romney
2013-04-28,Prowers,2013,apr,REP,-0.0007980845969672856,0.001661819692563293,0.0013966480446927498,0.000981932443048006,-0.00520833333333337,-0.00366300366300365,-0.004778972520907976,-0.0045274476513865744,-0.0004373815424989491,Mitt Romney
2013-05-28,Prowers,2013,may,REP,0.0007987220447285281,0.0012442969722106234,0.004881450488145146,0.0021581322346477805,-0.007853403141361294,-0.005514705882352922,-0.0024009603841537164,-0.004548038658328646,0.0004375729288215169,Mitt Romney
2013-06-28,Prowers,2013,june,REP,-0.003990422984836428,-0.0012427506213753547,0.001387925052047212,-0.0011746280344557825,-0.0026385224274406704,-0.003696857670979714,-0.007220216606498186,-0.005139920045688196,-0.0021869077124945235,Mitt Romney
2013-07-28,Prowers,2013,july,REP,0.1842948717948718,0.11530485275819168,0.3471933471933473,0.1977655821246569,-0.6216931216931216,-0.5194805194805194,-0.6036363636363636,-0.5815154994259473,-0.0005844535359439407,Mitt Romney
2013-08-28,Prowers,2013,aug,REP,0.002029769959404515,0.0063220528077352345,0.012345679012345734,0.007200130911471092,0.0,-0.01158301158301156,-0.0030581039755351873,-0.005486968449931462,0.005847953216374213,Mitt Romney
2013-09-28,Prowers,2013,sept,REP,-0.0006752194463200968,-0.0007390983000739038,0.007113821138211351,0.00178716490657993,0.0,0.0,0.0,0.0,0.001598837209302317,Mitt Romney
2013-10-28,Prowers,2013,oct,REP,-0.0033783783783784,0.004807692307692291,0.01009081735620576,0.0045410314628608894,-0.006993006993006978,-0.01171875,-0.006134969325153339,-0.008275862068965467,0.003192570018865082,Mitt Romney
2012-11-28,Pueblo,2012,nov,DEM,,,,,,,,,,Barack Obama
2012-12-28,Pueblo,2012,dec,DEM,-0.05283870159167814,-0.03848112989117847,-0.14221794764573048,-0.07423539881036012,0.19236767269057875,0.13488447770907894,0.280919577058635,0.2178388811757137,0.0008091529995215563,Barack Obama
2013-01-28,Pueblo,2013,jan,DEM,0.004498901738693162,0.003274898863417475,0.01535611563398831,0.006994333704340772,-0.15579319895368515,-0.1766308243727599,-0.16571821649677942,-0.16424758091424765,-0.04654518899746152,Barack Obama
2013-02-28,Pueblo,2013,feb,DEM,0.000922096056063415,0.002880184331797153,0.008210101786057189,0.0033409950136278344,-0.01166499589902492,-0.013233501654187685,-0.010344052170002229,-0.01137838107595568,-0.0006929627806043781,Barack Obama
2013-03-28,Pueblo,2013,mar,DEM,0.00021057064645191303,0.001292360712234375,0.006571741511500528,0.0021656672884093893,-0.007007837713231879,-0.007058408328921796,-0.0035597970158297576,-0.005485445061416794,9.124254092229832e-05,Barack Obama
2013-04-28,Pueblo,2013,apr,DEM,0.0020000000000000018,0.004636932931784576,0.015328570752708437,0.006208154291995616,-0.010585941127309815,-0.01546116936200459,-0.010033444816053505,-0.011268272874932372,0.0014962411502810193,Barack Obama
2013-05-28,Pueblo,2013,may,DEM,0.0008929509402249014,0.004710696612105103,0.016262056754112075,0.005983638101622502,-0.009009854528390426,-0.00703971119133573,-0.00637285012285016,-0.00746089873027822,0.002404984877746541,Barack Obama
2013-06-28,Pueblo,2013,june,DEM,0.0006035161374966512,0.0031730996921619514,0.011737734983952251,0.004269759980255472,-0.003693531584430309,-0.005089983639338325,-0.005254617108415127,-0.004655011896141481,0.0019175542549711988,Barack Obama
2013-07-28,Pueblo,2013,july,DEM,0.1153331759893006,0.09276744405627424,0.27766699900299097,0.15347562698910067,-0.4232889733840304,-0.33455143431390466,-0.4665579119086461,-0.4257604101711357,0.0018141083204077366,Barack Obama
2013-08-28,Pueblo,2013,aug,DEM,-0.003950059956267182,-0.009936492850045386,-0.005107650835313726,-0.0057738811773604395,0.023075655183781185,0.06315211422295453,0.0435415756516675,0.040359555984555984,0.0011498727896637195,Barack Obama
2013-09-28,Pueblo,2013,sept,DEM,0.0016759908410641786,0.005716280490465575,0.010089486256194435,0.005196669845385582,-0.014338649911390331,-0.018078512396694224,-0.015489813005861053,-0.015656712090461045,0.0019443992258578735,Barack Obama
2013-10-28,Pueblo,2013,oct,DEM,-0.0007776782768534883,0.00039048941339814286,0.005964986587604138,0.001545611529196078,-0.009480222294867556,-0.01025775907417148,-0.008221119773210495,-0.00913107511045652,-9.026166857717399e-05,Barack Obama
2012-11-28,Rio Blanco,2012,nov,REP,,,,,,,,,,Mitt Romney
2012-12-28,Rio Blanco,2012,dec,REP,0.02890173410404628,0.004946413849958864,0.00938967136150226,0.008208736440926456,-0.0273972602739726,-0.015652173913043518,-0.004901960784313708,-0.012003000750187565,0.002529510961214232,Mitt Romney
2013-01-28,Rio Blanco,2013,jan,REP,-0.0056179775280899005,0.003281378178835004,0.010852713178294504,0.0037801686536784724,-0.323943661971831,-0.27031802120141346,-0.2742200328407225,-0.2779043280182233,-0.07422203532380156,Mitt Romney
2013-02-28,Rio Blanco,2013,feb,REP,0.002824858757062065,0.00040883074407194187,0.012269938650306678,0.0028968713789108147,-0.02083333333333337,-0.009685230024213063,-0.009049773755656076,-0.01051524710830709,0.0,Mitt Romney
2013-03-28,Rio Blanco,2013,mar,REP,0.0028169014084507005,0.001225991009399241,0.0015151515151514696,0.0014442518775275026,-0.021276595744680882,-0.012224938875305624,-0.004566210045662157,-0.009564293304994642,-0.0009084714967068086,Mitt Romney
2013-04-28,Rio Blanco,2013,apr,REP,-0.0028089887640448947,0.0008163265306122548,0.016641452344931862,0.003461205653302546,0.0,-0.004950495049504955,-0.004587155963302725,-0.0042918454935622075,0.001818595135258061,Mitt Romney
2013-05-28,Rio Blanco,2013,may,REP,-0.0028169014084507005,-0.0004078303425775198,0.007440476190476275,0.0008623167576888857,0.0,-0.00995024875621886,-0.0023041474654378336,-0.005387931034482762,-0.0004538234626729754,Mitt Romney
2013-06-28,Rio Blanco,2013,june,REP,0.002824858757062065,-0.0008159934720521901,0.00886262924667647,0.0014359563469270586,0.0,-0.012562814070351758,-0.002309468822170868,-0.00650054171180936,-0.00022701475595909848,Mitt Romney
2013-07-28,Rio Blanco,2013,july,REP,0.14366197183098595,0.07880767660269505,0.3250366032210834,0.13363923143102951,-0.5434782608695652,-0.4885496183206107,-0.5162037037037037,-0.5070883315158125,0.0002270663033605569,Mitt Romney
2013-08-28,Rio Blanco,2013,aug,REP,-0.002463054187192171,0.00416351249053748,0.013259668508287305,0.005565393372122474,0.0,-0.00497512437810943,-0.014354066985645897,-0.008849557522123908,0.004086265607264439,Mitt Romney
2013-09-28,Rio Blanco,2013,sept,REP,-0.00987654320987652,-0.003015454202789259,0.003271537622682619,-0.0022641509433962703,0.0,-0.025000000000000026,-0.024271844660194164,-0.022321428571428603,-0.004295726882206696,Mitt Romney
2013-10-28,Rio Blanco,2013,oct,REP,-0.017456359102244412,-0.0015122873345935206,0.0021739130434783593,-0.0022692889561271024,0.0,0.0,-0.00497512437810943,-0.0022831050228310228,-0.002270663033605791,Mitt Romney
2012-11-28,Rio Grande,2012,nov,Swing,,,,,,,,,,Mitt Romney
2012-12-28,Rio Grande,2012,dec,Swing,0.008055853920515554,0.0015349194167306734,0.02561983471074369,0.008805917576611533,-0.018376722817764143,-0.012482662968099856,-0.008869179600886956,-0.012741652021089678,0.002640181040985734,Mitt Romney
2013-01-28,Rio Grande,2013,jan,Swing,0.0047948854555142075,-0.00038314176245213266,0.00725221595487513,0.002967877094972149,-0.11076443057722307,-0.1221910112359551,-0.12304250559284112,-0.1192701379617267,-0.03147335423197495,Mitt Romney
2013-02-28,Rio Grande,2013,feb,Swing,0.00954400848356318,0.006132617861249523,0.016799999999999926,0.009573542210618012,-0.05438596491228065,-0.0464,-0.022959183673469385,-0.03941384537645276,-0.0029777317452097662,Mitt Romney
2013-03-28,Rio Grande,2013,mar,Swing,0.0015756302521008347,-0.0011428571428571124,0.01337529504327306,0.002931034482758665,-0.011131725417439677,-0.011744966442952977,-0.007832898172323799,-0.009994739610731164,-0.00025970653161921936,Mitt Romney
2013-04-28,Rio Grande,2013,apr,Swing,0.001048767697954922,0.0015255530129671955,0.006987577639751663,0.002578648788035043,-0.0056285178236398226,-0.00339558573853993,-0.003947368421052588,-0.004250797024442089,0.0009092089881803657,Mitt Romney
2013-05-28,Rio Grande,2013,may,Swing,0.0010476689366161196,0.0007616146230007281,0.00462606013878175,0.0017146776406036235,-0.0018867924528301887,-0.0068143100511073315,-0.0013210039630119352,-0.003201707577374591,0.0005190760446405207,Mitt Romney
2013-06-28,Rio Grande,2013,june,Swing,0.0010465724751438368,0.0,0.007674597083653145,0.002054091064703778,-0.005671077504725952,-0.0017152658662092926,-0.005291005291005346,-0.004282655246252709,0.0005188067444876765,Mitt Romney
2013-07-28,Rio Grande,2013,july,Swing,0.11866178776790393,0.07534246575342474,0.2977913175932978,0.13939186880765295,-0.4258555133079848,-0.3402061855670103,-0.5186170212765957,-0.4365591397849462,0.0005185377236194277,Mitt Romney
2013-08-28,Rio Grande,2013,aug,Swing,-0.009345794392523366,-0.006723283793347522,-0.009389671361502372,-0.008245877061469287,0.04304635761589415,0.04427083333333326,0.060773480662983374,0.04961832061068705,-0.00038870173620109133,Mitt Romney
2013-09-28,Rio Grande,2013,sept,Swing,0.0014150943396227245,0.004987531172069737,0.020142180094786744,0.007709750566893492,-0.022222222222222254,-0.052369077306733125,-0.02604166666666663,-0.034545454545454546,0.0016850291639662895,Mitt Romney
2013-10-28,Rio Grande,2013,oct,Swing,0.0,0.0017724211272598378,0.002322880371660841,0.0013501350135014525,-0.00649350649350644,-0.005263157894736858,-0.013368983957219305,-0.008474576271186418,0.0,Mitt Romney
2012-11-28,Routt,2012,nov,DEM,,,,,,,,,,Barack Obama
2012-12-28,Routt,2012,dec,DEM,0.007237635705669376,0.003823178016726381,0.015998457979953695,0.009542831779849159,-0.00795372378886483,-0.008771929824561429,-0.010833022039596574,-0.009579955784819405,0.004064182413174189,Barack Obama
2013-01-28,Routt,2013,jan,DEM,0.004071856287425124,0.0030945013092120717,0.007398975526465623,0.005056056276104615,-0.18148688046647232,-0.16814159292035402,-0.12802114803625375,-0.1517857142857143,-0.039268254218577485,Barack Obama
2013-02-28,Routt,2013,feb,DEM,0.002624045801526753,0.004746084480303781,0.008851224105461464,0.005686789151356121,-0.022261798753339224,-0.03280141843971629,-0.021221307925508914,-0.024342105263157943,-0.0018056467498358546,Barack Obama
2013-03-28,Routt,2013,mar,DEM,0.0009517011658339848,0.0021256495040151697,0.00634683591562446,0.0034072785268957073,-0.008196721311475419,-0.00916590284142993,-0.007964601769911539,-0.008316475612497154,0.0005481554568875778,Barack Obama
