,Grand_total,Forecast,County,Label
2017-12-28 00:00:00,,19929.351307123492,Teller,REP
2018-01-28 00:00:00,,20348.995986771653,Teller,REP
2018-02-28 00:00:00,,20703.6393928015,Teller,REP
2018-03-28 00:00:00,,20795.91945202891,Teller,REP
2018-04-28 00:00:00,,20900.206415466302,Teller,REP
2018-05-28 00:00:00,,20948.209210083558,Teller,REP
2018-06-28 00:00:00,,21046.972862282062,Teller,REP
2018-07-28 00:00:00,,21132.61781778584,Teller,REP
2018-08-28 00:00:00,,21236.816905373405,Teller,REP
2018-09-28 00:00:00,,21475.367685620273,Teller,REP
2018-10-28 00:00:00,,22160.232328732665,Teller,REP
2018-11-28 00:00:00,,22517.217023121593,Teller,REP
2018-12-28 00:00:00,,21646.939213959093,Teller,REP
2019-01-28 00:00:00,,22075.016210894246,Teller,REP
2019-02-28 00:00:00,,22207.707855154244,Teller,REP
2019-03-28 00:00:00,,22209.219241480954,Teller,REP
2012-11-28,3311.0,,Washington,REP
2012-12-28,3309.0,,Washington,REP
2013-01-28,3309.0,,Washington,REP
2013-02-28,3312.0,,Washington,REP
2013-03-28,3309.0,,Washington,REP
2013-04-28,3309.0,,Washington,REP
2013-05-28,3300.0,,Washington,REP
2013-06-28,3312.0,,Washington,REP
2013-07-28,3321.0,,Washington,REP
2013-08-28,3316.0,,Washington,REP
2013-09-28,3308.0,,Washington,REP
2013-10-28,3305.0,,Washington,REP
2013-11-28,3307.0,,Washington,REP
2013-12-28,3307.0,,Washington,REP
2014-01-28,3302.0,,Washington,REP
2014-02-28,3095.0,,Washington,REP
2014-03-28,3240.0,,Washington,REP
2014-04-28,3250.0,,Washington,REP
2014-05-28,3250.0,,Washington,REP
2014-06-28,3279.0,,Washington,REP
2014-07-28,3277.0,,Washington,REP
2014-08-28,3267.0,,Washington,REP
2014-09-28,3267.0,,Washington,REP
2014-10-28,3280.0,,Washington,REP
2014-11-28,3281.0,,Washington,REP
2014-12-28,3280.0,,Washington,REP
2015-01-28,3139.0,,Washington,REP
2015-02-28,3132.0,,Washington,REP
2015-03-28,3128.0,,Washington,REP
2015-04-28,3125.0,,Washington,REP
2015-05-28,3127.0,,Washington,REP
2015-06-28,3125.0,,Washington,REP
2015-07-28,3125.0,,Washington,REP
2015-08-28,3125.0,,Washington,REP
2015-09-28,3118.0,,Washington,REP
2015-10-28,3126.0,,Washington,REP
2015-11-28,3125.0,,Washington,REP
2015-12-28,3147.0,,Washington,REP
2016-01-28,3143.0,,Washington,REP
2016-02-28,3160.0,,Washington,REP
2016-03-28,3169.0,,Washington,REP
2016-04-28,3180.0,,Washington,REP
2016-05-28,3185.0,,Washington,REP
2016-06-28,3209.0,,Washington,REP
2016-07-28,3223.0,,Washington,REP
2016-08-28,3220.0,,Washington,REP
2016-09-28,3255.0,,Washington,REP
2016-10-28,3333.0,,Washington,REP
2016-11-28,3371.0,,Washington,REP
2016-12-28,3328.0,,Washington,REP
2017-01-28,3313.0,,Washington,REP
2017-02-28,3314.0,,Washington,REP
2017-03-28,3326.0,,Washington,REP
2017-04-28,3335.0,,Washington,REP
2017-05-28,3339.0,,Washington,REP
2017-06-28,3342.0,,Washington,REP
2017-07-28,3349.0,,Washington,REP
2017-08-28,3342.0,,Washington,REP
2017-09-28,3337.0,,Washington,REP
2017-10-28,3345.0,,Washington,REP
2017-11-28 00:00:00,,3344.9212617602607,Washington,REP
2017-12-28 00:00:00,,3358.8160302455144,Washington,REP
2018-01-28 00:00:00,,3343.793958128226,Washington,REP
2018-02-28 00:00:00,,3280.788273060763,Washington,REP
2018-03-28 00:00:00,,3338.5038368447313,Washington,REP
2018-04-28 00:00:00,,3349.2002137511513,Washington,REP
2018-05-28 00:00:00,,3352.4504336331624,Washington,REP
2018-06-28 00:00:00,,3378.2660117902783,Washington,REP
2018-07-28 00:00:00,,3386.563166817355,Washington,REP
2018-08-28 00:00:00,,3381.0726974421978,Washington,REP
2018-09-28 00:00:00,,3403.565060047545,Washington,REP
2018-10-28 00:00:00,,3458.325239935186,Washington,REP
2018-11-28 00:00:00,,3483.0981385091022,Washington,REP
2018-12-28 00:00:00,,3456.4546543456545,Washington,REP
2019-01-28 00:00:00,,3388.3563383295605,Washington,REP
2019-02-28 00:00:00,,3387.2921500339507,Washington,REP
2019-03-28 00:00:00,,3402.1991844135264,Washington,REP
2012-11-28,162477.0,,Weld,Swing
2012-12-28,163613.0,,Weld,Swing
2013-01-28,162270.0,,Weld,Swing
2013-02-28,162306.0,,Weld,Swing
2013-03-28,162414.0,,Weld,Swing
2013-04-28,162720.0,,Weld,Swing
2013-05-28,162923.0,,Weld,Swing
2013-06-28,162866.0,,Weld,Swing
2013-07-28,163130.0,,Weld,Swing
2013-08-28,163479.0,,Weld,Swing
2013-09-28,163864.0,,Weld,Swing
2013-10-28,164434.0,,Weld,Swing
2013-11-28,164413.0,,Weld,Swing
2013-12-28,165204.0,,Weld,Swing
2014-01-28,165349.0,,Weld,Swing
2014-02-28,161162.0,,Weld,Swing
2014-03-28,160568.0,,Weld,Swing
2014-04-28,160952.0,,Weld,Swing
2014-05-28,161138.0,,Weld,Swing
2014-06-28,161753.0,,Weld,Swing
2014-07-28,162364.0,,Weld,Swing
2014-08-28,163093.0,,Weld,Swing
2014-09-28,164052.0,,Weld,Swing
2014-10-28,166997.0,,Weld,Swing
2014-11-28,167297.0,,Weld,Swing
2014-12-28,158335.0,,Weld,Swing
2015-01-28,158315.0,,Weld,Swing
2015-02-28,158685.0,,Weld,Swing
2015-03-28,159089.0,,Weld,Swing
2015-04-28,159568.0,,Weld,Swing
2015-05-28,160001.0,,Weld,Swing
2015-06-28,160601.0,,Weld,Swing
2015-07-28,161286.0,,Weld,Swing
2015-08-28,161767.0,,Weld,Swing
2015-09-28,162672.0,,Weld,Swing
2015-10-28,163790.0,,Weld,Swing
2015-11-28,164109.0,,Weld,Swing
2015-12-28,164722.0,,Weld,Swing
2016-01-28,165609.0,,Weld,Swing
2016-02-28,166415.0,,Weld,Swing
2016-03-28,167166.0,,Weld,Swing
2016-04-28,167889.0,,Weld,Swing
2016-05-28,168509.0,,Weld,Swing
2016-06-28,169369.0,,Weld,Swing
2016-07-28,170579.0,,Weld,Swing
2016-08-28,172978.0,,Weld,Swing
2016-09-28,176357.0,,Weld,Swing
2016-10-28,181135.0,,Weld,Swing
2016-11-28,184073.0,,Weld,Swing
2016-12-28,184450.0,,Weld,Swing
2017-01-28,179818.0,,Weld,Swing
2017-02-28,179857.0,,Weld,Swing
2017-03-28,180333.0,,Weld,Swing
2017-04-28,180867.0,,Weld,Swing
2017-05-28,181325.0,,Weld,Swing
2017-06-28,181976.0,,Weld,Swing
2017-07-28,182509.0,,Weld,Swing
2017-08-28,183227.0,,Weld,Swing
2017-09-28,183882.0,,Weld,Swing
2017-10-28,184811.0,,Weld,Swing
2017-11-28 00:00:00,,184975.7372010071,Weld,Swing
2017-12-28 00:00:00,,185687.5186250651,Weld,Swing
2018-01-28 00:00:00,,186364.62519725366,Weld,Swing
2018-02-28 00:00:00,,186001.824854239,Weld,Swing
2018-03-28 00:00:00,,186401.10756908797,Weld,Swing
2018-04-28 00:00:00,,187061.4085656483,Weld,Swing
2018-05-28 00:00:00,,187565.0735467063,Weld,Swing
2018-06-28 00:00:00,,188379.02422421277,Weld,Swing
2018-07-28 00:00:00,,189434.69879692214,Weld,Swing
2018-08-28 00:00:00,,191438.62898950782,Weld,Swing
2018-09-28 00:00:00,,194231.75889974594,Weld,Swing
2018-10-28 00:00:00,,198574.97362043202,Weld,Swing
2018-11-28 00:00:00,,200889.04289096448,Weld,Swing
2018-12-28 00:00:00,,196933.99575496046,Weld,Swing
2019-01-28 00:00:00,,194615.06158798398,Weld,Swing
2019-02-28 00:00:00,,194985.96802685095,Weld,Swing
2019-03-28 00:00:00,,195258.89876541568,Weld,Swing
2012-11-28,5150.0,,Kit Carson,REP
2012-12-28,5044.0,,Kit Carson,REP
2013-01-28,5028.0,,Kit Carson,REP
2013-02-28,5016.0,,Kit Carson,REP
2013-03-28,5022.0,,Kit Carson,REP
2013-04-28,5030.0,,Kit Carson,REP
2013-05-28,5027.0,,Kit Carson,REP
2013-06-28,5037.0,,Kit Carson,REP
2013-07-28,5044.0,,Kit Carson,REP
2013-08-28,5041.0,,Kit Carson,REP
2013-09-28,5019.0,,Kit Carson,REP
2013-10-28,5022.0,,Kit Carson,REP
2013-11-28,5021.0,,Kit Carson,REP
2013-12-28,5030.0,,Kit Carson,REP
2014-01-28,5044.0,,Kit Carson,REP
2014-02-28,5051.0,,Kit Carson,REP
2014-03-28,5058.0,,Kit Carson,REP
2014-04-28,5067.0,,Kit Carson,REP
2014-05-28,5052.0,,Kit Carson,REP
2014-06-28,5060.0,,Kit Carson,REP
2014-07-28,5069.0,,Kit Carson,REP
2014-08-28,5080.0,,Kit Carson,REP
2014-09-28,5085.0,,Kit Carson,REP
2014-10-28,5098.0,,Kit Carson,REP
2014-11-28,5109.0,,Kit Carson,REP
2014-12-28,4757.0,,Kit Carson,REP
2015-01-28,4743.0,,Kit Carson,REP
2015-02-28,4739.0,,Kit Carson,REP
2015-03-28,4736.0,,Kit Carson,REP
2015-04-28,4740.0,,Kit Carson,REP
2015-05-28,4742.0,,Kit Carson,REP
2015-06-28,4744.0,,Kit Carson,REP
2015-07-28,4742.0,,Kit Carson,REP
2015-08-28,4733.0,,Kit Carson,REP
2015-09-28,4735.0,,Kit Carson,REP
2015-10-28,4748.0,,Kit Carson,REP
2015-11-28,4749.0,,Kit Carson,REP
2015-12-28,4748.0,,Kit Carson,REP
2016-01-28,4753.0,,Kit Carson,REP
2016-02-28,4745.0,,Kit Carson,REP
2016-03-28,4767.0,,Kit Carson,REP
2016-04-28,4783.0,,Kit Carson,REP
2016-05-28,4780.0,,Kit Carson,REP
2016-06-28,4814.0,,Kit Carson,REP
2016-07-28,4821.0,,Kit Carson,REP
2016-08-28,4830.0,,Kit Carson,REP
2016-09-28,4872.0,,Kit Carson,REP
2016-10-28,4954.0,,Kit Carson,REP
2016-11-28,4972.0,,Kit Carson,REP
2016-12-28,4804.0,,Kit Carson,REP
2017-01-28,4805.0,,Kit Carson,REP
2017-02-28,4820.0,,Kit Carson,REP
2017-03-28,4831.0,,Kit Carson,REP
2017-04-28,4836.0,,Kit Carson,REP
2017-05-28,4843.0,,Kit Carson,REP
2017-06-28,4865.0,,Kit Carson,REP
2017-07-28,4872.0,,Kit Carson,REP
2017-08-28,4893.0,,Kit Carson,REP
2017-09-28,4909.0,,Kit Carson,REP
2017-10-28,4923.0,,Kit Carson,REP
2017-11-28 00:00:00,,4935.9952308041975,Kit Carson,REP
2017-12-28 00:00:00,,4940.979546484363,Kit Carson,REP
2018-01-28 00:00:00,,4950.597281905328,Kit Carson,REP
2018-02-28 00:00:00,,4949.087025023991,Kit Carson,REP
2018-03-28 00:00:00,,4974.788698054419,Kit Carson,REP
2018-04-28 00:00:00,,4994.364457683656,Kit Carson,REP
2018-05-28 00:00:00,,4995.523396352283,Kit Carson,REP
2018-06-28 00:00:00,,5032.095702396615,Kit Carson,REP
2018-07-28 00:00:00,,5041.310826320316,Kit Carson,REP
2018-08-28 00:00:00,,5052.511883785453,Kit Carson,REP
2018-09-28 00:00:00,,5096.537306398251,Kit Carson,REP
2018-10-28 00:00:00,,5181.72609649862,Kit Carson,REP
2018-11-28 00:00:00,,5204.341238646217,Kit Carson,REP
2018-12-28 00:00:00,,5007.227966321305,Kit Carson,REP
2019-01-28 00:00:00,,5011.57355583243,Kit Carson,REP
2019-02-28 00:00:00,,5038.757825656736,Kit Carson,REP
2019-03-28 00:00:00,,5058.519360549995,Kit Carson,REP
2012-11-28,1070.0,,Kiowa,REP
2012-12-28,1074.0,,Kiowa,REP
2013-01-28,1074.0,,Kiowa,REP
2013-02-28,1014.0,,Kiowa,REP
2013-03-28,1014.0,,Kiowa,REP
2013-04-28,1016.0,,Kiowa,REP
2013-05-28,1018.0,,Kiowa,REP
2013-06-28,1019.0,,Kiowa,REP
2013-07-28,1022.0,,Kiowa,REP
2013-08-28,1020.0,,Kiowa,REP
2013-09-28,1020.0,,Kiowa,REP
2013-10-28,1017.0,,Kiowa,REP
2013-11-28,1019.0,,Kiowa,REP
2013-12-28,1012.0,,Kiowa,REP
2014-01-28,1015.0,,Kiowa,REP
2014-02-28,1016.0,,Kiowa,REP
2014-03-28,1023.0,,Kiowa,REP
2014-04-28,1022.0,,Kiowa,REP
2014-05-28,1021.0,,Kiowa,REP
2014-06-28,1023.0,,Kiowa,REP
2014-07-28,1023.0,,Kiowa,REP
2014-08-28,1024.0,,Kiowa,REP
2014-09-28,1032.0,,Kiowa,REP
2014-10-28,1045.0,,Kiowa,REP
2014-11-28,1042.0,,Kiowa,REP
2014-12-28,1006.0,,Kiowa,REP
2015-01-28,1004.0,,Kiowa,REP
2015-02-28,1006.0,,Kiowa,REP
2015-03-28,1006.0,,Kiowa,REP
2015-04-28,1006.0,,Kiowa,REP
2015-05-28,1008.0,,Kiowa,REP
2015-06-28,1018.0,,Kiowa,REP
2015-07-28,1019.0,,Kiowa,REP
2015-08-28,1022.0,,Kiowa,REP
2015-09-28,1026.0,,Kiowa,REP
2015-10-28,1027.0,,Kiowa,REP
2015-11-28,1027.0,,Kiowa,REP
2015-12-28,1026.0,,Kiowa,REP
2016-01-28,1026.0,,Kiowa,REP
2016-02-28,1026.0,,Kiowa,REP
2016-03-28,1028.0,,Kiowa,REP
2016-04-28,1018.0,,Kiowa,REP
2016-05-28,1020.0,,Kiowa,REP
2016-06-28,1021.0,,Kiowa,REP
2016-07-28,1024.0,,Kiowa,REP
2016-08-28,1027.0,,Kiowa,REP
2016-09-28,1019.0,,Kiowa,REP
2016-10-28,1032.0,,Kiowa,REP
2016-11-28,1042.0,,Kiowa,REP
2016-12-28,1047.0,,Kiowa,REP
2017-01-28,1032.0,,Kiowa,REP
2017-02-28,1032.0,,Kiowa,REP
2017-03-28,1031.0,,Kiowa,REP
2017-04-28,1027.0,,Kiowa,REP
2017-05-28,1025.0,,Kiowa,REP
2017-06-28,1028.0,,Kiowa,REP
2017-07-28,1028.0,,Kiowa,REP
2017-08-28,1029.0,,Kiowa,REP
2017-09-28,1033.0,,Kiowa,REP
2017-10-28,1038.0,,Kiowa,REP
2017-11-28 00:00:00,,1038.9275542752343,Kiowa,REP
2017-12-28 00:00:00,,1035.6443975978918,Kiowa,REP
2018-01-28 00:00:00,,1039.6108230985665,Kiowa,REP
2018-02-28 00:00:00,,1040.012163183188,Kiowa,REP
2018-03-28 00:00:00,,1044.018850605103,Kiowa,REP
2018-04-28 00:00:00,,1037.6308812970392,Kiowa,REP
2018-05-28 00:00:00,,1038.4268698416781,Kiowa,REP
2018-06-28 00:00:00,,1039.8282060118133,Kiowa,REP
2018-07-28 00:00:00,,1041.6241960883426,Kiowa,REP
2018-08-28 00:00:00,,1043.8215186575069,Kiowa,REP
2018-09-28 00:00:00,,1042.242906784568,Kiowa,REP
2018-10-28 00:00:00,,1055.2429071789793,Kiowa,REP
2018-11-28 00:00:00,,1060.0255348224753,Kiowa,REP
2018-12-28 00:00:00,,1049.1047276635138,Kiowa,REP
2019-01-28 00:00:00,,1040.0161171601019,Kiowa,REP
2019-02-28 00:00:00,,1035.2789476082405,Kiowa,REP
2019-03-28 00:00:00,,1029.0696408194708,Kiowa,REP
2012-11-28,4401.0,,Ouray,DEM
2012-12-28,4237.0,,Ouray,DEM
2013-01-28,4167.0,,Ouray,DEM
2013-02-28,4167.0,,Ouray,DEM
2013-03-28,4169.0,,Ouray,DEM
2013-04-28,4169.0,,Ouray,DEM
2013-05-28,4176.0,,Ouray,DEM
2013-06-28,4182.0,,Ouray,DEM
2013-07-28,4188.0,,Ouray,DEM
2013-08-28,4201.0,,Ouray,DEM
2013-09-28,4231.0,,Ouray,DEM
2013-10-28,4240.0,,Ouray,DEM
2013-11-28,4243.0,,Ouray,DEM
2013-12-28,4216.0,,Ouray,DEM
2014-01-28,4217.0,,Ouray,DEM
2014-02-28,4211.0,,Ouray,DEM
2014-03-28,4203.0,,Ouray,DEM
2014-04-28,4213.0,,Ouray,DEM
2014-05-28,4202.0,,Ouray,DEM
2014-06-28,4211.0,,Ouray,DEM
2014-07-28,4212.0,,Ouray,DEM
2014-08-28,4224.0,,Ouray,DEM
2014-09-28,4259.0,,Ouray,DEM
2014-10-28,4285.0,,Ouray,DEM
2014-11-28,4294.0,,Ouray,DEM
2014-12-28,4293.0,,Ouray,DEM
2015-01-28,4097.0,,Ouray,DEM
2015-02-28,4110.0,,Ouray,DEM
2015-03-28,4127.0,,Ouray,DEM
2015-04-28,4121.0,,Ouray,DEM
2015-05-28,4129.0,,Ouray,DEM
2015-06-28,4144.0,,Ouray,DEM
2015-07-28,4165.0,,Ouray,DEM
2015-08-28,4182.0,,Ouray,DEM
2015-09-28,4171.0,,Ouray,DEM
2015-10-28,4182.0,,Ouray,DEM
2015-11-28,4190.0,,Ouray,DEM
2015-12-28,4172.0,,Ouray,DEM
2016-01-28,4210.0,,Ouray,DEM
2016-02-28,4222.0,,Ouray,DEM
2016-03-28,4240.0,,Ouray,DEM
2016-04-28,4254.0,,Ouray,DEM
2016-05-28,4263.0,,Ouray,DEM
2016-06-28,4284.0,,Ouray,DEM
2016-07-28,4302.0,,Ouray,DEM
2016-08-28,4337.0,,Ouray,DEM
2016-09-28,4387.0,,Ouray,DEM
2016-10-28,4444.0,,Ouray,DEM
2016-11-28,4483.0,,Ouray,DEM
2016-12-28,4487.0,,Ouray,DEM
2017-01-28,4372.0,,Ouray,DEM
2017-02-28,4364.0,,Ouray,DEM
2017-03-28,4361.0,,Ouray,DEM
2017-04-28,4374.0,,Ouray,DEM
2017-05-28,4388.0,,Ouray,DEM
2017-06-28,4400.0,,Ouray,DEM
2017-07-28,4410.0,,Ouray,DEM
2017-08-28,4410.0,,Ouray,DEM
2017-09-28,4414.0,,Ouray,DEM
2017-10-28,4448.0,,Ouray,DEM
2017-11-28 00:00:00,,4448.269866054863,Ouray,DEM
2017-12-28 00:00:00,,4397.919408064045,Ouray,DEM
2018-01-28 00:00:00,,4440.556592212677,Ouray,DEM
2018-02-28 00:00:00,,4491.150503691285,Ouray,DEM
2018-03-28 00:00:00,,4532.726774561981,Ouray,DEM
2018-04-28 00:00:00,,4513.102486844584,Ouray,DEM
2018-05-28 00:00:00,,4489.730198688695,Ouray,DEM
2018-06-28 00:00:00,,4535.594383309901,Ouray,DEM
2018-07-28 00:00:00,,4608.678122203576,Ouray,DEM
2018-08-28 00:00:00,,4643.758283987059,Ouray,DEM
2018-09-28 00:00:00,,4634.879989806487,Ouray,DEM
2018-10-28 00:00:00,,4674.27965892035,Ouray,DEM
2018-11-28 00:00:00,,4779.531386304413,Ouray,DEM
2018-12-28 00:00:00,,4843.281221164027,Ouray,DEM
2019-01-28 00:00:00,,4662.0863126115,Ouray,DEM
2019-02-28 00:00:00,,4561.01666183558,Ouray,DEM
2019-03-28 00:00:00,,4576.839189695136,Ouray,DEM
2012-11-28,1254.0,,Jackson,REP
2012-12-28,1250.0,,Jackson,REP
2013-01-28,1099.0,,Jackson,REP
2013-02-28,1098.0,,Jackson,REP
2013-03-28,1099.0,,Jackson,REP
2013-04-28,1098.0,,Jackson,REP
2013-05-28,1099.0,,Jackson,REP
2013-06-28,1098.0,,Jackson,REP
2013-07-28,1101.0,,Jackson,REP
2013-08-28,1101.0,,Jackson,REP
2013-09-28,1104.0,,Jackson,REP
2013-10-28,1105.0,,Jackson,REP
2013-11-28,1109.0,,Jackson,REP
2013-12-28,1106.0,,Jackson,REP
2014-01-28,1111.0,,Jackson,REP
2014-02-28,1118.0,,Jackson,REP
2014-03-28,1123.0,,Jackson,REP
2014-04-28,1126.0,,Jackson,REP
2014-05-28,1127.0,,Jackson,REP
2014-06-28,1131.0,,Jackson,REP
2014-07-28,1137.0,,Jackson,REP
2014-08-28,1140.0,,Jackson,REP
2014-09-28,1147.0,,Jackson,REP
2014-10-28,1153.0,,Jackson,REP
2014-11-28,1152.0,,Jackson,REP
2014-12-28,1151.0,,Jackson,REP
2015-01-28,1163.0,,Jackson,REP
2015-02-28,1165.0,,Jackson,REP
2015-03-28,1164.0,,Jackson,REP
2015-04-28,1162.0,,Jackson,REP
2015-05-28,1164.0,,Jackson,REP
2015-06-28,1167.0,,Jackson,REP
2015-07-28,1171.0,,Jackson,REP
2015-08-28,1177.0,,Jackson,REP
2015-09-28,1180.0,,Jackson,REP
2015-10-28,1177.0,,Jackson,REP
2015-11-28,1178.0,,Jackson,REP
2015-12-28,1176.0,,Jackson,REP
2016-01-28,1182.0,,Jackson,REP
2016-02-28,1181.0,,Jackson,REP
2016-03-28,1183.0,,Jackson,REP
2016-04-28,1192.0,,Jackson,REP
2016-05-28,1197.0,,Jackson,REP
2016-06-28,1197.0,,Jackson,REP
2016-07-28,1197.0,,Jackson,REP
2016-08-28,1198.0,,Jackson,REP
2016-09-28,1198.0,,Jackson,REP
2016-10-28,1215.0,,Jackson,REP
2016-11-28,1218.0,,Jackson,REP
2016-12-28,1184.0,,Jackson,REP
2017-01-28,1184.0,,Jackson,REP
2017-02-28,1183.0,,Jackson,REP
2017-03-28,1192.0,,Jackson,REP
2017-04-28,1192.0,,Jackson,REP
2017-05-28,1200.0,,Jackson,REP
2017-06-28,1200.0,,Jackson,REP
2017-07-28,1208.0,,Jackson,REP
2017-08-28,1217.0,,Jackson,REP
2017-09-28,1217.0,,Jackson,REP
2017-10-28,1219.0,,Jackson,REP
2017-11-28 00:00:00,,1220.4383902192956,Jackson,REP
2017-12-28 00:00:00,,1218.291450898906,Jackson,REP
2018-01-28 00:00:00,,1224.1343626292169,Jackson,REP
2018-02-28 00:00:00,,1224.3050234591512,Jackson,REP
2018-03-28 00:00:00,,1226.7440212680597,Jackson,REP
2018-04-28 00:00:00,,1234.866025623343,Jackson,REP
2018-05-28 00:00:00,,1239.2806952186452,Jackson,REP
2018-06-28 00:00:00,,1239.866025661514,Jackson,REP
2018-07-28 00:00:00,,1240.7440212473693,Jackson,REP
2018-08-28 00:00:00,,1242.0366893054907,Jackson,REP
2018-09-28 00:00:00,,1243.0610172045963,Jackson,REP
2018-10-28 00:00:00,,1258.4513579961597,Jackson,REP
2018-11-28 00:00:00,,1260.8660288967833,Jackson,REP
2018-12-28 00:00:00,,1236.4209453662763,Jackson,REP
2019-01-28 00:00:00,,1233.601393381991,Jackson,REP
2019-02-28 00:00:00,,1234.4562273946447,Jackson,REP
2019-03-28 00:00:00,,1246.0829921486531,Jackson,REP
2012-11-28,414848.0,,Jefferson,DEM
2012-12-28,415766.0,,Jefferson,DEM
2013-01-28,416633.0,,Jefferson,DEM
2013-02-28,410546.0,,Jefferson,DEM
2013-03-28,410503.0,,Jefferson,DEM
2013-04-28,410744.0,,Jefferson,DEM
2013-05-28,411150.0,,Jefferson,DEM
2013-06-28,411568.0,,Jefferson,DEM
2013-07-28,412175.0,,Jefferson,DEM
2013-08-28,412527.0,,Jefferson,DEM
2013-09-28,412060.0,,Jefferson,DEM
2013-10-28,412911.0,,Jefferson,DEM
2013-11-28,413625.0,,Jefferson,DEM
2013-12-28,414551.0,,Jefferson,DEM
2014-01-28,415370.0,,Jefferson,DEM
2014-02-28,414613.0,,Jefferson,DEM
2014-03-28,414859.0,,Jefferson,DEM
2014-04-28,416023.0,,Jefferson,DEM
2014-05-28,415654.0,,Jefferson,DEM
2014-06-28,416444.0,,Jefferson,DEM
2014-07-28,417395.0,,Jefferson,DEM
2014-08-28,418522.0,,Jefferson,DEM
2014-09-28,420736.0,,Jefferson,DEM
2014-10-28,424566.0,,Jefferson,DEM
2014-11-28,425397.0,,Jefferson,DEM
2014-12-28,426161.0,,Jefferson,DEM
2015-01-28,395617.0,,Jefferson,DEM
2015-02-28,395448.0,,Jefferson,DEM
2015-03-28,395508.0,,Jefferson,DEM
2015-04-28,396306.0,,Jefferson,DEM
2015-05-28,397448.0,,Jefferson,DEM
2015-06-28,398373.0,,Jefferson,DEM
2015-07-28,399221.0,,Jefferson,DEM
2015-08-28,400092.0,,Jefferson,DEM
2015-09-28,401181.0,,Jefferson,DEM
2015-10-28,404180.0,,Jefferson,DEM
2015-11-28,404465.0,,Jefferson,DEM
2015-12-28,405672.0,,Jefferson,DEM
2016-01-28,406134.0,,Jefferson,DEM
2016-02-28,407375.0,,Jefferson,DEM
2016-03-28,409798.0,,Jefferson,DEM
2016-04-28,411105.0,,Jefferson,DEM
2016-05-28,412597.0,,Jefferson,DEM
2016-06-28,414632.0,,Jefferson,DEM
2016-07-28,416511.0,,Jefferson,DEM
2016-08-28,419224.0,,Jefferson,DEM
2016-09-28,422044.0,,Jefferson,DEM
2016-10-28,429964.0,,Jefferson,DEM
2016-11-28,433387.0,,Jefferson,DEM
2016-12-28,432398.0,,Jefferson,DEM
2017-01-28,420647.0,,Jefferson,DEM
2017-02-28,420230.0,,Jefferson,DEM
2017-03-28,420805.0,,Jefferson,DEM
2017-04-28,421189.0,,Jefferson,DEM
2017-05-28,421856.0,,Jefferson,DEM
2017-06-28,422765.0,,Jefferson,DEM
2017-07-28,423317.0,,Jefferson,DEM
2017-08-28,424447.0,,Jefferson,DEM
2017-09-28,425503.0,,Jefferson,DEM
2017-10-28,427328.0,,Jefferson,DEM
2017-11-28 00:00:00,,427398.66724301665,Jefferson,DEM
2017-12-28 00:00:00,,428289.72754415765,Jefferson,DEM
2018-01-28 00:00:00,,428770.003574639,Jefferson,DEM
2018-02-28 00:00:00,,429445.35786922637,Jefferson,DEM
2018-03-28 00:00:00,,431348.856674099,Jefferson,DEM
2018-04-28 00:00:00,,432676.25682788173,Jefferson,DEM
2018-05-28 00:00:00,,433818.16717776144,Jefferson,DEM
2018-06-28 00:00:00,,435731.49644520093,Jefferson,DEM
2018-07-28 00:00:00,,437599.8992157054,Jefferson,DEM
2018-08-28 00:00:00,,440483.6735278884,Jefferson,DEM
2018-09-28 00:00:00,,443552.82769856125,Jefferson,DEM
2018-10-28 00:00:00,,451036.9308729698,Jefferson,DEM
2018-11-28 00:00:00,,453692.0297077724,Jefferson,DEM
2018-12-28 00:00:00,,454596.1080561317,Jefferson,DEM
2019-01-28 00:00:00,,434927.9333302199,Jefferson,DEM
2019-02-28 00:00:00,,434559.0731387115,Jefferson,DEM
2019-03-28 00:00:00,,434713.8783499616,Jefferson,DEM
2012-11-28,258366.0,,Adams,DEM
2012-12-28,259896.0,,Adams,DEM
2013-01-28,252457.0,,Adams,DEM
2013-02-28,252189.0,,Adams,DEM
2013-03-28,252397.0,,Adams,DEM
2013-04-28,252712.0,,Adams,DEM
2013-05-28,253012.0,,Adams,DEM
2013-06-28,253449.0,,Adams,DEM
2013-07-28,253860.0,,Adams,DEM
2013-08-28,254119.0,,Adams,DEM
2013-09-28,255051.0,,Adams,DEM
2013-10-28,255142.0,,Adams,DEM
2013-11-28,255275.0,,Adams,DEM
2013-12-28,256118.0,,Adams,DEM
2014-01-28,256280.0,,Adams,DEM
2014-02-28,255807.0,,Adams,DEM
2014-03-28,254770.0,,Adams,DEM
2014-04-28,254939.0,,Adams,DEM
2014-05-28,255168.0,,Adams,DEM
2014-06-28,255766.0,,Adams,DEM
2014-07-28,256597.0,,Adams,DEM
2014-08-28,257133.0,,Adams,DEM
2014-09-28,259468.0,,Adams,DEM
2014-10-28,262000.0,,Adams,DEM
2014-11-28,262556.0,,Adams,DEM
2014-12-28,263100.0,,Adams,DEM
2015-01-28,239953.0,,Adams,DEM
2015-02-28,239727.0,,Adams,DEM
2015-03-28,240214.0,,Adams,DEM
2015-04-28,240902.0,,Adams,DEM
2015-05-28,241177.0,,Adams,DEM
2015-06-28,241546.0,,Adams,DEM
2015-07-28,242013.0,,Adams,DEM
